0	323.801
1	323.801
2	323.834
3	323.834
4	323.879
5	323.88
6	323.93
7	323.931
8	323.982
9	323.983
10	324.035
11	324.035
12	324.087
13	324.088
14	324.14
15	324.141
16	324.193
17	324.194
18	324.248
19	324.249
20	324.304
21	324.305
22	324.363
23	324.364
24	324.426
25	324.427
26	324.493
27	324.494
28	324.566
29	324.567
30	324.648
31	324.649
32	324.741
33	324.743
34	324.851
35	324.853
36	324.979
37	324.981
38	325.121
39	325.123
40	325.266
41	325.269
42	325.405
43	325.407
44	325.532
45	325.534
46	325.655
47	325.657
48	325.791
49	325.793
50	325.968
51	325.972
52	326.248
53	326.254
54	326.763
55	326.776
56	327.811
57	327.827
58	328.677
59	328.687
60	328.971
61	328.972
62	328.823
63	328.816
64	328.072
65	328.064
66	327.981
67	327.984
68	328.426
69	328.44
70	329.613
71	329.645
72	332.245
73	332.316
74	338.024
75	338.103
76	341.661
77	341.705
78	343.217
79	343.234
80	343.703
81	343.705
82	343.464
83	343.453
84	342.405
85	342.375
86	339.928
87	339.861
88	334.508
89	334.423
90	329.765
91	329.706
92	327.476
93	327.447
94	326.319
95	326.304
96	325.688
97	325.679
98	325.311
99	325.306
100	325.062
101	325.059
102	324.883
103	324.88
104	324.744
105	324.742
106	324.63
107	324.628
108	324.532
109	324.53
110	324.446
111	324.444
112	324.367
113	324.366
114	324.295
115	324.294
116	324.227
117	324.226
118	324.162
119	324.161
120	324.1
121	324.099
122	324.042
123	324.041
124	323.991
125	323.99
126	323.955
127	323.955
128	323.801
129	323.801
130	323.834
131	323.834
132	323.879
133	323.88
134	323.93
135	323.931
136	323.982
137	323.983
138	324.035
139	324.035
140	324.087
141	324.088
142	324.14
143	324.141
144	324.193
145	324.194
146	324.248
147	324.249
148	324.304
149	324.305
150	324.363
151	324.365
152	324.426
153	324.427
154	324.493
155	324.494
156	324.566
157	324.568
158	324.648
159	324.65
160	324.742
161	324.743
162	324.851
163	324.853
164	324.979
165	324.982
166	325.122
167	325.125
168	325.268
169	325.271
170	325.407
171	325.409
172	325.534
173	325.536
174	325.658
175	325.66
176	325.793
177	325.796
178	325.97
179	325.974
180	326.25
181	326.257
182	326.765
183	326.778
184	327.812
185	327.828
186	328.678
187	328.688
188	328.972
189	328.973
190	328.824
191	328.817
192	328.073
193	328.066
194	327.982
195	327.986
196	328.427
197	328.441
198	329.613
199	329.646
200	332.244
201	332.315
202	338.02
203	338.1
204	341.656
205	341.699
206	343.211
207	343.228
208	343.697
209	343.699
210	343.457
211	343.446
212	342.399
213	342.369
214	339.923
215	339.856
216	334.505
217	334.42
218	329.764
219	329.705
220	327.475
221	327.447
222	326.319
223	326.304
224	325.688
225	325.68
226	325.311
227	325.306
228	325.062
229	325.059
230	324.883
231	324.88
232	324.744
233	324.742
234	324.63
235	324.628
236	324.532
237	324.53
238	324.446
239	324.444
240	324.368
241	324.366
242	324.295
243	324.294
244	324.227
245	324.226
246	324.162
247	324.161
248	324.1
249	324.099
250	324.042
251	324.041
252	323.991
253	323.99
254	323.955
255	323.955
256	323.796
257	323.796
258	323.829
259	323.83
260	323.876
261	323.877
262	323.928
263	323.929
264	323.982
265	323.983
266	324.036
267	324.037
268	324.09
269	324.091
270	324.145
271	324.145
272	324.2
273	324.201
274	324.257
275	324.258
276	324.315
277	324.316
278	324.377
279	324.378
280	324.442
281	324.443
282	324.512
283	324.513
284	324.589
285	324.591
286	324.677
287	324.679
288	324.78
289	324.782
290	324.907
291	324.909
292	325.068
293	325.071
294	325.27
295	325.273
296	325.481
297	325.484
298	325.658
299	325.66
300	325.803
301	325.806
302	325.935
303	325.937
304	326.073
305	326.075
306	326.245
307	326.249
308	326.51
309	326.517
310	326.992
311	327.004
312	327.979
313	327.994
314	328.796
315	328.805
316	329.075
317	329.076
318	328.936
319	328.929
320	328.202
321	328.196
322	328.12
323	328.123
324	328.545
325	328.558
326	329.659
327	329.69
328	332.126
329	332.193
330	337.612
331	337.687
332	341.032
333	341.073
334	342.476
335	342.492
336	342.916
337	342.918
338	342.675
339	342.665
340	341.663
341	341.634
342	339.311
343	339.247
344	334.131
345	334.049
346	329.605
347	329.549
348	327.428
349	327.4
350	326.319
351	326.305
352	325.707
353	325.699
354	325.336
355	325.331
356	325.088
357	325.084
358	324.907
359	324.904
360	324.765
361	324.763
362	324.649
363	324.647
364	324.548
365	324.547
366	324.46
367	324.458
368	324.379
369	324.378
370	324.305
371	324.303
372	324.234
373	324.233
374	324.168
375	324.166
376	324.104
377	324.103
378	324.044
379	324.043
380	323.991
381	323.991
382	323.955
383	323.954
384	323.796
385	323.796
386	323.829
387	323.83
388	323.876
389	323.877
390	323.928
391	323.929
392	323.982
393	323.983
394	324.036
395	324.037
396	324.09
397	324.091
398	324.145
399	324.145
400	324.2
401	324.201
402	324.257
403	324.258
404	324.316
405	324.317
406	324.377
407	324.378
408	324.442
409	324.443
410	324.512
411	324.514
412	324.59
413	324.591
414	324.678
415	324.679
416	324.781
417	324.783
418	324.908
419	324.91
420	325.07
421	325.073
422	325.274
423	325.277
424	325.488
425	325.491
426	325.665
427	325.668
428	325.811
429	325.814
430	325.943
431	325.945
432	326.081
433	326.083
434	326.253
435	326.257
436	326.518
437	326.524
438	326.998
439	327.011
440	327.983
441	327.999
442	328.799
443	328.808
444	329.077
445	329.078
446	328.939
447	328.931
448	328.206
449	328.199
450	328.124
451	328.127
452	328.548
453	328.561
454	329.66
455	329.691
456	332.122
457	332.189
458	337.597
459	337.672
460	341.011
461	341.051
462	342.452
463	342.467
464	342.891
465	342.892
466	342.65
467	342.639
468	341.639
469	341.61
470	339.29
471	339.226
472	334.119
473	334.037
474	329.6
475	329.544
476	327.426
477	327.399
478	326.319
479	326.305
480	325.708
481	325.699
482	325.336
483	325.331
484	325.088
485	325.085
486	324.907
487	324.905
488	324.766
489	324.764
490	324.649
491	324.647
492	324.549
493	324.547
494	324.46
495	324.458
496	324.379
497	324.378
498	324.305
499	324.304
500	324.234
501	324.233
502	324.168
503	324.167
504	324.104
505	324.103
506	324.044
507	324.043
508	323.991
509	323.991
510	323.955
511	323.954
512	323.79
513	323.79
514	323.824
515	323.825
516	323.872
517	323.873
518	323.926
519	323.927
520	323.981
521	323.982
522	324.038
523	324.039
524	324.094
525	324.095
526	324.151
527	324.152
528	324.209
529	324.21
530	324.269
531	324.27
532	324.331
533	324.332
534	324.396
535	324.397
536	324.465
537	324.466
538	324.54
539	324.541
540	324.624
541	324.625
542	324.721
543	324.723
544	324.84
545	324.843
546	325
547	325.003
548	325.233
549	325.238
550	325.606
551	325.613
552	326.021
553	326.026
554	326.282
555	326.286
556	326.464
557	326.467
558	326.611
559	326.613
560	326.75
561	326.752
562	326.911
563	326.915
564	327.142
565	327.148
566	327.54
567	327.55
568	328.327
569	328.339
570	328.987
571	328.994
572	329.231
573	329.232
574	329.126
575	329.12
576	328.455
577	328.449
578	328.408
579	328.411
580	328.8
581	328.812
582	329.762
583	329.787
584	331.826
585	331.881
586	336.335
587	336.396
588	339.155
589	339.188
590	340.346
591	340.358
592	340.69
593	340.691
594	340.446
595	340.437
596	339.532
597	339.507
598	337.479
599	337.424
600	333.079
601	333.009
602	329.214
603	329.165
604	327.299
605	327.275
606	326.293
607	326.28
608	325.721
609	325.713
610	325.363
611	325.358
612	325.119
613	325.115
614	324.937
615	324.934
616	324.793
617	324.791
618	324.674
619	324.672
620	324.57
621	324.569
622	324.478
623	324.477
624	324.395
625	324.394
626	324.317
627	324.316
628	324.245
629	324.243
630	324.175
631	324.174
632	324.109
633	324.108
634	324.047
635	324.046
636	323.993
637	323.992
638	323.956
639	323.955
640	323.79
641	323.79
642	323.824
643	323.825
644	323.872
645	323.873
646	323.926
647	323.927
648	323.981
649	323.982
650	324.038
651	324.039
652	324.094
653	324.095
654	324.152
655	324.153
656	324.21
657	324.211
658	324.269
659	324.27
660	324.331
661	324.332
662	324.396
663	324.397
664	324.465
665	324.467
666	324.54
667	324.542
668	324.624
669	324.626
670	324.722
671	324.723
672	324.841
673	324.844
674	325.001
675	325.005
676	325.236
677	325.241
678	325.613
679	325.62
680	326.032
681	326.037
682	326.295
683	326.298
684	326.477
685	326.48
686	326.624
687	326.626
688	326.763
689	326.766
690	326.925
691	326.928
692	327.155
693	327.16
694	327.55
695	327.56
696	328.333
697	328.345
698	328.99
699	328.997
700	329.234
701	329.235
702	329.13
703	329.124
704	328.461
705	328.455
706	328.415
707	328.418
708	328.807
709	328.819
710	329.766
711	329.791
712	331.822
713	331.877
714	336.309
715	336.371
716	339.117
717	339.15
718	340.303
719	340.316
720	340.646
721	340.646
722	340.402
723	340.392
