0	323.796
1	323.797
2	323.798
3	323.8
4	323.803
5	323.806
6	323.809
7	323.813
8	323.817
9	323.822
10	323.827
11	323.832
12	323.837
13	323.842
14	323.848
15	323.853
16	323.859
17	323.865
18	323.871
19	323.877
20	323.883
21	323.889
22	323.896
23	323.902
24	323.908
25	323.915
26	323.921
27	323.927
28	323.934
29	323.94
30	323.947
31	323.953
32	323.96
33	323.966
34	323.973
35	323.979
36	323.986
37	323.992
38	323.999
39	324.005
40	324.012
41	324.018
42	324.025
43	324.031
44	324.038
45	324.044
46	324.051
47	324.057
48	324.064
49	324.07
50	324.077
51	324.084
52	324.09
53	324.097
54	324.103
55	324.11
56	324.116
57	324.123
58	324.129
59	324.136
60	324.143
61	324.149
62	324.156
63	324.162
64	324.169
65	324.176
66	324.182
67	324.189
68	324.196
69	324.202
70	324.209
71	324.216
72	324.223
73	324.229
74	324.236
75	324.243
76	324.25
77	324.257
78	324.264
79	324.271
80	324.278
81	324.285
82	324.292
83	324.299
84	324.306
85	324.313
86	324.321
87	324.328
88	324.335
89	324.343
90	324.35
91	324.358
92	324.365
93	324.373
94	324.38
95	324.388
96	324.396
97	324.403
98	324.411
99	324.419
100	324.427
101	324.435
102	324.443
103	324.452
104	324.46
105	324.468
106	324.477
107	324.485
108	324.494
109	324.503
110	324.512
111	324.521
112	324.53
113	324.539
114	324.548
115	324.557
116	324.567
117	324.577
118	324.586
119	324.596
120	324.607
121	324.617
122	324.627
123	324.638
124	324.648
125	324.659
126	324.671
127	324.682
128	324.693
129	324.705
130	324.717
131	324.729
132	324.741
133	324.754
134	324.767
135	324.78
136	324.793
137	324.807
138	324.821
139	324.835
140	324.849
141	324.864
142	324.879
143	324.894
144	324.909
145	324.925
146	324.94
147	324.956
148	324.973
149	324.989
150	325.005
151	325.022
152	325.038
153	325.055
154	325.071
155	325.087
156	325.103
157	325.12
158	325.136
159	325.152
160	325.169
161	325.186
162	325.203
163	325.219
164	325.236
165	325.253
166	325.27
167	325.286
168	325.303
169	325.319
170	325.335
171	325.351
172	325.367
173	325.383
174	325.399
175	325.414
176	325.429
177	325.445
178	325.46
179	325.475
180	325.49
181	325.505
182	325.52
183	325.535
184	325.55
185	325.565
186	325.58
187	325.595
188	325.611
189	325.626
190	325.642
191	325.658
192	325.675
193	325.692
194	325.709
195	325.727
196	325.745
197	325.764
198	325.784
199	325.805
200	325.826
201	325.849
202	325.873
203	325.898
204	325.925
205	325.953
206	325.983
207	326.015
208	326.049
209	326.086
210	326.126
211	326.169
212	326.215
213	326.265
214	326.319
215	326.378
216	326.442
217	326.512
218	326.589
219	326.672
220	326.764
221	326.864
222	326.974
223	327.095
224	327.227
225	327.373
226	327.533
227	327.706
228	327.871
229	328.02
230	328.154
231	328.274
232	328.381
233	328.477
234	328.562
235	328.637
236	328.702
237	328.759
238	328.808
239	328.849
240	328.882
241	328.908
242	328.927
243	328.939
244	328.944
245	328.942
246	328.933
247	328.916
248	328.892
249	328.859
250	328.818
251	328.768
252	328.708
253	328.638
254	328.556
255	328.463
256	328.359
257	328.267
258	328.187
259	328.12
260	328.064
261	328.019
262	327.983
263	327.958
264	327.942
265	327.934
266	327.935
267	327.945
268	327.963
269	327.99
270	328.025
271	328.069
272	328.123
273	328.185
274	328.258
275	328.341
276	328.436
277	328.542
278	328.662
279	328.795
280	328.944
281	329.11
282	329.294
283	329.498
284	329.723
285	329.973
286	330.25
287	330.555
288	330.893
289	331.267
290	331.68
291	332.137
292	332.642
293	333.2
294	333.817
295	334.5
296	335.253
297	336.079
298	336.918
299	337.685
300	338.379
301	339.005
302	339.57
303	340.08
304	340.539
305	340.953
306	341.325
307	341.66
308	341.961
309	342.231
310	342.473
311	342.689
312	342.882
313	343.052
314	343.204
315	343.336
316	343.452
317	343.553
318	343.639
319	343.711
320	343.77
321	343.817
322	343.853
323	343.877
324	343.89
325	343.892
326	343.884
327	343.866
328	343.836
329	343.796
330	343.745
331	343.682
332	343.607
333	343.52
334	343.419
335	343.304
336	343.174
337	343.028
338	342.864
339	342.681
340	342.477
341	342.25
342	341.999
343	341.72
344	341.412
345	341.071
346	340.694
347	340.277
348	339.817
349	339.308
350	338.747
351	338.127
352	337.442
353	336.686
354	335.851
355	334.945
356	334.08
357	333.291
358	332.576
359	331.927
360	331.337
361	330.801
362	330.315
363	329.872
364	329.47
365	329.103
366	328.769
367	328.465
368	328.187
369	327.933
370	327.702
371	327.489
372	327.295
373	327.117
374	326.953
375	326.803
376	326.664
377	326.537
378	326.419
379	326.31
380	326.209
381	326.116
382	326.03
383	325.949
384	325.874
385	325.804
386	325.739
387	325.678
388	325.621
389	325.567
390	325.517
391	325.469
392	325.424
393	325.382
394	325.342
395	325.304
396	325.268
397	325.233
398	325.201
399	325.17
400	325.14
401	325.111
402	325.084
403	325.058
404	325.033
405	325.009
406	324.985
407	324.963
408	324.941
409	324.92
410	324.9
411	324.88
412	324.861
413	324.843
414	324.825
415	324.808
416	324.791
417	324.774
418	324.758
419	324.742
420	324.727
421	324.712
422	324.698
423	324.683
424	324.669
425	324.656
426	324.642
427	324.629
428	324.616
429	324.603
430	324.591
431	324.579
432	324.567
433	324.555
434	324.543
435	324.532
436	324.521
437	324.51
438	324.499
439	324.488
440	324.477
441	324.467
442	324.456
443	324.446
444	324.436
445	324.426
446	324.416
447	324.406
448	324.397
449	324.387
450	324.378
451	324.368
452	324.359
453	324.35
454	324.341
455	324.332
456	324.323
457	324.314
458	324.305
459	324.296
460	324.288
461	324.279
462	324.271
463	324.262
464	324.254
465	324.245
466	324.237
467	324.229
468	324.22
469	324.212
470	324.204
471	324.196
472	324.188
473	324.18
474	324.172
475	324.164
476	324.156
477	324.148
478	324.141
479	324.133
480	324.125
481	324.117
482	324.11
483	324.102
484	324.095
485	324.087
486	324.08
487	324.073
488	324.065
489	324.058
490	324.051
491	324.044
492	324.037
493	324.03
494	324.024
495	324.017
496	324.011
497	324.004
498	323.998
499	323.992
500	323.987
501	323.981
502	323.976
503	323.971
504	323.967
505	323.963
506	323.959
507	323.956
508	323.953
509	323.951
510	323.949
511	323.948
512	323.796
513	323.797
514	323.798
515	323.8
516	323.803
517	323.806
518	323.809
519	323.813
520	323.817
521	323.822
522	323.826
523	323.831
524	323.837
525	323.842
526	323.848
527	323.853
528	323.859
529	323.865
530	323.871
531	323.877
532	323.883
533	323.889
534	323.895
535	323.902
536	323.908
537	323.914
538	323.921
539	323.927
540	323.934
541	323.94
542	323.947
543	323.953
544	323.96
545	323.966
546	323.973
547	323.979
548	323.986
549	323.992
550	323.999
551	324.005
552	324.012
553	324.018
554	324.025
555	324.031
556	324.038
557	324.044
558	324.051
559	324.058
560	324.064
561	324.071
562	324.077
563	324.084
564	324.09
565	324.097
566	324.103
567	324.11
568	324.116
569	324.123
570	324.129
571	324.136
572	324.143
573	324.149
574	324.156
575	324.162
