64

0.3	-0.6	1.0	0.1	0.0	-0.2	-0.5	-0.6	-0.3	-0.2	-1.0	0.7	0.7	-0.5	0.7	-0.5	-0.3	-0.7	-1.0	0.1	-0.7	-0.5	-0.7	-0.8	-0.8	0.0	-0.2	0.7	-1.0	0.5	0.5	-0.9	0.8	0.8	0.6	1.0	0.5	0.5	0.0	0.3	0.7	0.1	0.6	0.7	0.1	0.2	-0.4	-0.2	0.7	1.0	0.2	0.8	-0.7	0.9	0.2	-0.9	-0.4	-0.4	0.2	-0.3	0.2	-0.3	-0.4	0.2	
0.4	-1.0	0.0	0.1	-0.4	-0.7	0.6	-0.3	0.3	-1.0	0.1	-0.7	1.0	0.0	-0.3	0.0	0.2	0.4	-0.9	-0.4	-0.3	0.5	-0.2	0.2	-0.7	-0.7	-0.7	-0.4	0.1	0.7	-0.4	-0.2	0.7	0.3	-0.6	0.2	0.8	0.3	0.0	0.8	-0.4	-0.8	-0.6	0.9	0.4	0.1	-0.1	-0.6	0.7	0.3	-0.8	0.6	-0.8	-0.9	-1.0	-0.6	0.1	-0.4	0.1	0.4	-0.7	0.5	0.9	0.6	
0.5	0.4	0.3	0.1	-0.2	0.1	0.1	0.3	0.4	-0.9	0.6	-0.2	-0.8	0.5	-0.4	0.4	-1.0	0.0	-0.3	0.2	0.6	-0.5	-0.6	-0.4	-0.1	0.3	0.2	-0.1	0.4	0.9	-0.6	1.0	0.8	0.6	0.5	-1.0	0.6	-0.2	-1.0	1.0	0.3	0.6	-0.3	0.4	-0.2	-0.5	1.0	-0.4	-0.1	0.4	-0.3	1.0	-0.5	0.6	0.9	-0.9	0.0	1.0	-0.7	-0.5	0.6	0.7	1.0	0.9	
-1.0	-1.0	-0.4	0.0	-1.0	-0.3	0.1	0.1	0.5	0.4	-0.4	1.0	-0.4	0.4	0.8	0.4	0.4	-0.5	-0.2	0.0	-0.1	-0.8	-0.5	-0.3	-0.8	0.8	0.9	-0.4	0.4	-0.5	0.1	0.3	-0.4	0.1	0.3	0.7	-0.2	-0.2	-0.7	0.7	-0.2	-0.6	-1.0	1.0	-0.9	-0.1	-0.7	0.2	-0.9	0.5	0.5	-0.1	0.1	-0.6	0.5	0.0	-0.9	0.1	-0.5	0.3	-0.6	0.9	0.3	0.1	
0.5	0.2	0.2	0.7	0.8	-0.8	0.1	0.3	-0.2	0.7	0.2	0.2	-0.8	-0.4	-1.0	0.1	-0.3	-0.1	0.2	1.0	0.5	0.7	0.7	0.4	-0.4	-0.8	-0.9	-0.8	0.2	-0.5	0.7	-0.6	0.8	0.4	-0.8	0.6	-0.9	-0.7	-1.0	-0.1	1.0	-0.4	-1.0	0.3	-0.6	-0.6	-0.7	-0.8	-0.5	0.8	0.2	-0.1	-0.8	0.8	-0.4	0.3	0.0	0.0	-0.4	-0.1	0.0	0.0	0.8	-0.5	
-0.2	0.0	-0.9	0.2	-0.8	0.4	0.8	0.5	-0.9	0.6	0.3	0.7	0.3	0.2	-0.9	-0.3	-0.8	-0.5	0.7	-0.4	-0.7	0.3	-0.6	-0.7	0.9	-0.5	-0.7	0.7	0.4	-0.4	-0.2	0.5	0.9	0.5	0.0	-0.7	0.2	-1.0	-0.4	0.5	-0.9	0.0	0.4	0.2	0.1	-0.7	-0.6	-0.7	-0.9	-0.9	0.3	-0.7	-0.1	-0.9	-0.6	-0.7	1.0	-0.7	-0.4	-0.3	0.5	0.8	-0.2	0.0	
0.7	0.1	-0.9	0.6	-0.5	1.0	-0.8	1.0	0.6	-0.9	-0.9	0.3	-0.3	0.4	-0.9	-0.6	-0.8	-0.5	-0.5	0.5	-0.4	0.0	1.0	1.0	-0.3	0.3	-0.9	-0.8	0.6	-0.9	0.4	-1.0	-0.4	-0.3	-0.7	0.5	0.6	0.4	-0.7	-0.2	0.8	0.3	-0.3	0.8	-0.2	0.7	0.7	-0.5	0.1	-0.8	0.2	1.0	-0.1	0.8	-0.4	-0.6	-1.0	0.6	-0.1	0.8	1.0	-0.3	-0.8	0.9	
-0.6	-0.6	0.0	0.6	1.0	-0.1	0.1	0.2	0.1	-0.3	1.0	-0.9	-0.1	-0.7	-0.5	-1.0	-0.8	0.4	-0.7	0.7	0.6	-0.6	-0.9	-0.1	0.6	-0.6	-0.2	-1.0	-0.6	-0.7	0.7	0.0	0.3	0.0	0.8	-0.4	-0.5	0.7	0.7	0.1	-0.6	0.4	0.9	-0.1	-0.7	0.8	-0.9	-0.1	-0.1	0.6	0.4	0.1	0.4	0.9	-0.7	0.5	-0.3	-0.9	0.5	0.1	-0.3	-0.2	1.0	-0.7	
-0.6	0.1	0.3	0.0	-0.2	-0.4	0.5	-0.1	0.4	-0.2	0.9	0.1	0.4	0.4	-0.5	0.1	-0.3	0.9	-0.6	-1.0	-0.7	-1.0	-0.8	-0.7	-0.6	0.5	0.2	0.0	-0.5	-0.4	-0.7	-0.7	1.0	-1.0	-0.3	0.5	0.2	0.4	0.9	-0.5	0.6	0.5	0.3	0.0	0.0	0.1	0.6	-0.9	-0.6	0.9	0.8	-0.6	-1.0	0.1	0.0	-0.3	-0.7	0.0	-0.4	-0.3	0.4	0.3	0.8	-1.0	
1.0	0.2	-0.1	-0.8	-0.9	0.1	-1.0	-0.4	0.9	0.0	0.0	0.5	0.1	0.6	0.7	-0.6	-0.1	-0.1	-0.3	0.3	0.9	0.2	0.6	-0.4	0.8	0.9	0.9	0.1	-0.5	-0.5	-0.3	-0.9	0.1	-0.3	0.2	0.5	0.5	-0.7	-0.6	-0.4	0.1	-0.1	-0.7	-0.2	-0.4	-0.2	0.2	0.9	0.1	0.9	0.7	0.9	-0.6	-0.6	0.3	-0.2	0.2	-0.1	-1.0	-0.4	0.2	-0.9	0.3	-0.5	
0.3	0.8	-0.1	-0.1	0.3	0.5	-0.1	-0.6	0.9	-0.7	-0.4	0.3	-0.8	0.6	-1.0	-0.4	-0.2	1.0	-0.4	0.0	0.4	-0.1	0.2	0.1	0.6	-1.0	-1.0	0.3	-0.2	-0.2	1.0	-0.4	0.7	-1.0	0.2	0.9	-0.3	-0.1	-0.3	-0.4	-0.2	-0.7	0.6	0.0	0.0	0.4	0.6	0.3	-0.4	-0.1	-0.6	-0.3	-0.1	-1.0	-0.5	-0.4	-0.9	1.0	-1.0	0.5	0.4	-0.5	-0.8	-1.0	
-1.0	0.9	0.3	0.3	0.0	0.3	-0.6	-0.6	0.1	-0.9	-0.9	-0.4	0.0	-0.6	0.7	-0.5	-0.7	0.5	0.2	-0.3	0.7	-0.7	-0.8	-0.8	-0.4	-0.7	-1.0	0.5	-0.2	0.9	-0.8	-0.1	-0.1	-0.7	-0.9	0.7	0.7	0.4	-0.1	0.9	-1.0	0.8	-0.3	-0.3	-0.3	-0.5	-0.9	-1.0	0.9	0.3	0.2	0.3	-0.9	-1.0	-0.2	-0.3	-0.5	0.8	0.5	-0.5	0.5	-0.2	0.6	-0.8	
-0.3	0.1	-0.2	1.0	0.3	-0.8	0.3	0.0	1.0	-1.0	0.9	-0.3	0.2	-0.2	0.7	0.5	-0.8	0.9	0.7	0.7	-1.0	1.0	0.4	0.6	0.8	1.0	-0.4	-0.1	0.3	0.1	0.1	-0.4	-0.5	0.0	0.3	0.3	-0.4	0.4	-0.2	-0.2	-0.4	-0.3	-0.1	-0.3	0.0	-0.4	-0.4	0.4	0.3	0.5	0.7	0.2	0.1	-0.7	0.9	-0.5	-0.3	0.2	0.9	0.9	-0.2	-0.1	0.1	0.2	
0.3	-1.0	-0.1	-0.4	0.6	1.0	0.4	0.9	1.0	0.2	-0.3	1.0	0.5	0.6	-0.5	-0.6	0.9	-1.0	0.9	-0.9	-0.7	0.1	-0.3	-0.4	0.8	0.5	0.1	0.3	1.0	-0.8	-0.4	0.6	0.7	0.9	-1.0	-0.7	0.6	-0.7	0.7	-1.0	-0.4	0.2	-0.6	-0.6	-0.8	0.7	0.0	0.8	-0.8	-0.3	0.2	0.0	1.0	0.9	0.3	-1.0	-0.4	0.2	-0.2	-0.3	0.5	-0.5	-1.0	-0.8	
-0.3	0.0	1.0	1.0	-0.1	-0.8	-0.3	-0.1	-1.0	-1.0	-0.1	-0.9	-0.3	-0.4	-0.6	-0.7	1.0	0.8	-0.6	0.0	0.3	0.9	0.2	-0.3	-0.2	-0.4	0.1	-0.2	0.4	-1.0	-0.2	0.0	-0.5	0.8	-0.3	-0.9	0.9	-0.3	0.8	-0.6	-1.0	0.3	-0.9	-0.2	0.7	0.3	0.4	0.5	-0.2	-0.7	0.9	0.4	0.1	-0.8	-0.1	-0.7	-0.9	-0.3	-0.4	0.2	0.1	0.2	0.8	0.3	
0.0	0.8	0.3	0.2	-0.8	0.1	0.9	0.1	-0.6	0.0	-0.5	0.1	-0.9	1.0	0.8	0.5	0.8	-0.8	0.9	1.0	-0.7	0.9	0.0	-1.0	-0.8	-0.6	0.1	-0.7	0.6	-0.5	0.5	0.5	-1.0	0.5	1.0	-0.2	0.9	-0.1	-0.4	0.0	0.5	-0.9	0.7	-0.2	-0.3	-0.5	-0.7	-1.0	-0.4	-0.4	1.0	-0.5	-0.3	0.4	0.6	0.8	-0.5	-0.4	0.3	-0.9	0.4	0.1	0.5	0.5	

1.15	2.02	0.65	-0.72	-2.14	4.69	-0.81	0.62	0.13	0.33	2.1	-0.61	-1.49	-2.68	-1.18	3.28	-7.86	0.88	-4.6	-1.47	1.45	1.07	-3.11	0.38	2.15	-3.22	0.96	5.13	-1.25	3.89	-4.46	-3.48	3.27	-4.74	0.45	3.79	0.96	-1.24	-1.76	1.42	-5.16	3.33	-6.72	-4.38	1.11	-3.13	-2.9	3.56	-3.64	3.46	0.16	-0.52	-4.38	2.18	-2.24	-0.95	7.03	-2.76	-0.3	4.76	1.71	4.99	3.54	-2.58	

0.0	0.1	-0.2	0.1	0.9	0.8	0.8	-0.8	0.9	-0.2	-0.8	-0.2	0.1	-0.9	-0.5	0.2	-0.5	1.0	0.3	-0.8	-1.0	-0.3	-0.7	0.2	-0.7	0.4	0.8	0.5	0.5	-0.7	-1.0	0.8	0.4	-0.7	-0.9	-0.7	0.6	0.8	0.7	-0.6	-0.1	-0.7	-0.4	-0.8	-0.5	-0.6	0.6	-0.6	-0.1	-0.3	0.8	0.2	0.2	-1.0	-0.6	-0.9	0.0	-0.3	0.3	-0.4	-0.5	0.3	0.6	-0.1	

